time,label,IBI,HR
1674904300.238046,N,628,95.5
1674904300.866046,N,632,94.9
1674904301.498046,N,640,93.7
1674904302.138046,N,636,94.3
1674904302.774046,N,640,93.7
1674904303.414046,N,640,93.8
1674904304.054046,N,648,92.6
1674904304.702046,N,644,93.2
1674904305.346046,N,652,92
1674904305.998046,N,640,93.7
1674904306.638046,N,644,93.2
1674904307.282046,N,640,93.8
1674904307.922046,N,644,93.2
1674904308.566046,N,636,94.3
1674904309.202046,N,636,94.3
1674904309.838046,N,648,92.6
1674904310.486046,N,644,93.2
1674904311.1300461,N,648,92.6
1674904311.7780461,N,656,91.5
1674904312.434046,N,656,91.5
1674904313.090046,N,660,90.9
1674904313.750046,N,660,90.9
1674904314.410046,N,660,90.9
1674904315.070046,N,676,88.8
1674904315.746046,N,672,89.3
1674904316.418046,N,684,87.7
1674904317.102046,N,704,85.2
1674904317.806046,N,712,84.3
1674904318.5180461,N,712,84.3
1674904319.230046,N,716,83.8
1674904319.946046,N,712,84.3
1674904320.658046,N,712,84.3
1674904321.3700461,N,684,87.7
1674904322.054046,N,684,87.7
1674904322.738046,N,680,88.2
1674904323.418046,N,676,88.8
1674904324.094046,N,692,86.7
1674904324.786046,N,704,85.2
1674904325.490046,N,720,83.3
1674904326.210046,N,716,83.8
1674904326.9260461,N,720,83.3
1674904327.646046,N,712,84.3
1674904328.358046,N,700,85.7
1674904329.058046,N,684,87.7
1674904329.742046,N,668,89.8
1674904330.410046,N,664,90.4
1674904331.0740461,N,656,91.5
1674904331.730046,N,656,91.5
1674904332.386046,N,652,92
1674904333.0380461,N,656,91.5
1674904333.694046,N,656,91.5
1674904334.350046,N,652,92
1674904335.002046,N,656,91.5
1674904335.658046,N,644,93.2
1674904336.302046,N,652,92
1674904336.954046,N,644,93.2
1674904337.598046,N,640,93.8
1674904338.238046,N,648,92.6
1674904338.886046,N,648,92.6
1674904339.534046,N,652,92
1674904340.1860461,N,660,90.9
1674904340.846046,N,676,88.8
1674904341.522046,N,680,88.2
1674904342.202046,N,692,86.7
1674904342.894046,N,696,86.2
1674904343.590046,N,684,87.7
1674904344.274046,N,684,87.7
1674904344.958046,N,664,90.4
1674904345.622046,N,668,89.8
1674904346.290046,N,660,90.9
1674904346.950046,N,652,92
1674904347.602046,N,648,92.6
1674904348.250046,N,644,93.2
1674904348.894046,N,648,92.6
1674904349.542046,N,640,93.8
1674904350.182046,N,644,93.2
1674904350.826046,N,636,94.3
1674904351.4620461,N,632,94.9
1674904352.094046,N,636,94.3
1674904352.730046,N,644,93.2
1674904353.374046,N,648,92.6
1674904354.022046,N,668,89.8
1674904354.690046,N,668,89.8
1674904355.358046,N,676,88.8
1674904356.034046,N,684,87.7
1674904356.718046,N,688,87.2
1674904357.406046,N,676,88.8
1674904358.082046,N,672,89.3
1674904358.754046,N,664,90.4
1674904359.418046,N,660,90.9
1674904360.078046,N,664,90.4
1674904360.742046,N,660,90.9
1674904361.402046,N,660,90.9
1674904362.062046,N,656,91.5
1674904362.718046,N,656,91.5
1674904363.374046,N,660,90.9
1674904364.034046,N,664,90.4
1674904364.698046,N,668,89.8
1674904365.366046,N,676,88.8
1674904366.042046,N,664,90.4
1674904366.706046,N,664,90.4
1674904367.3700461,N,668,89.8
1674904368.0380461,N,668,89.8
1674904368.706046,N,660,90.9
1674904369.366046,N,664,90.4
1674904370.030046,N,660,90.9
1674904370.690046,N,656,91.5
1674904371.346046,N,652,92
1674904371.998046,N,652,92
1674904372.650046,N,656,91.5
1674904373.306046,N,652,92
1674904373.958046,N,656,91.5
1674904374.614046,N,660,90.9
1674904375.274046,N,676,88.8
1674904375.950046,N,672,89.3
1674904376.622046,N,668,89.8
1674904377.290046,N,664,90.4
1674904377.954046,N,676,88.8
1674904378.6300461,N,676,88.8
1674904379.306046,N,684,87.7
1674904379.990046,N,676,88.8
1674904380.6660461,N,672,89.3
1674904381.338046,N,676,88.8
1674904382.014046,N,664,90.4
1674904382.678046,N,664,90.4
1674904383.342046,N,660,90.9
1674904384.002046,N,660,90.9
1674904384.662046,N,660,90.9
1674904385.322046,N,660,90.9
1674904385.9820461,N,652,92
1674904386.634046,N,652,92
1674904387.286046,N,656,91.5
1674904387.942046,N,652,92
1674904388.594046,N,652,92
1674904389.246046,N,652,92
1674904389.898046,N,660,90.9
1674904390.558046,N,660,90.9
1674904391.218046,N,664,90.4
1674904391.882046,N,660,90.9
1674904392.542046,N,668,89.8
1674904393.210046,N,664,90.4
1674904393.874046,N,668,89.8
1674904394.542046,N,668,89.8
1674904395.210046,N,676,88.8
1674904395.886046,N,680,88.2
1674904396.566046,N,668,89.8
1674904397.234046,N,672,89.3
1674904397.906046,N,660,90.9
1674904398.566046,N,660,90.9
1674904399.226046,N,660,90.9
1674904399.886046,N,672,89.3
1674904400.558046,N,672,89.3
1674904401.230046,N,676,88.8
1674904401.906046,N,680,88.2
1674904402.586046,N,676,88.8
1674904403.262046,N,688,87.2
1674904403.950046,N,680,88.2
1674904404.6300461,N,668,89.8
1674904405.298046,N,664,90.4
1674904405.9620461,N,660,90.9
1674904406.622046,N,660,90.9
1674904407.282046,N,660,90.9
1674904407.942046,N,652,92
1674904408.594046,N,652,92
1674904409.246046,N,640,93.8
1674904409.886046,N,652,92
1674904410.5380461,N,636,94.3
1674904411.174046,N,640,93.7
1674904411.8140461,N,636,94.3
1674904412.450046,N,644,93.2
1674904413.094046,N,652,92
1674904413.746046,N,664,90.4
1674904414.410046,N,664,90.4
1674904415.0740461,N,660,90.9
1674904415.734046,N,664,90.4
1674904416.398046,N,660,90.9
1674904417.058046,N,664,90.4
1674904417.7220461,N,668,89.8
1674904418.3900461,N,664,90.4
1674904419.054046,N,668,89.8
1674904419.7220461,N,660,90.9
1674904420.382046,N,660,90.9
1674904421.042046,N,660,90.9
1674904421.702046,N,668,89.8
1674904422.3700461,N,668,89.8
1674904423.0380461,N,664,90.4
1674904423.702046,N,660,90.9
1674904424.362046,N,656,91.5
1674904425.0180461,N,660,90.9
1674904425.678046,N,656,91.5
1674904426.3340461,N,656,91.5
1674904426.990046,N,652,92
1674904427.642046,N,656,91.5
1674904428.298046,N,652,92
1674904428.950046,N,652,92
1674904429.602046,N,656,91.5
1674904430.258046,N,660,90.9
1674904430.918046,N,652,92
1674904431.570046,N,652,92
1674904432.2220461,N,648,92.6
1674904432.8700461,N,644,93.2
1674904433.514046,N,648,92.6
1674904434.162046,N,648,92.6
1674904434.810046,N,660,90.9
1674904435.470046,N,660,90.9
1674904436.1300461,N,664,90.4
1674904436.794046,N,680,88.2
1674904437.474046,N,668,89.8
1674904438.142046,N,672,89.3
1674904438.8140461,N,680,88.2
1674904439.494046,N,688,87.2
1674904440.182046,N,696,86.2
1674904440.878046,N,708,84.7
1674904441.586046,N,708,84.7
1674904442.294046,N,708,84.7
1674904443.002046,N,704,85.2
1674904443.706046,N,700,85.7
1674904444.406046,N,696,86.2
1674904445.102046,N,688,87.2
1674904445.790046,N,692,86.7
1674904446.4820461,N,692,86.7
1674904447.174046,N,696,86.2
1674904447.8700461,N,704,85.2
1674904448.5740461,N,716,83.8
1674904449.290046,N,728,82.4
1674904450.0180461,N,724,82.9
1674904450.742046,N,700,85.7
1674904451.442046,N,684,87.7
1674904452.126046,N,684,87.7
1674904452.810046,N,676,88.8
1674904453.486046,N,676,88.8
1674904454.162046,N,684,87.7
1674904454.846046,N,688,87.2
1674904455.534046,N,684,87.7
1674904456.218046,N,680,88.2
1674904456.898046,N,680,88.2
1674904457.578046,N,680,88.2
1674904458.258046,N,684,87.7
1674904458.942046,N,700,85.7
1674904459.642046,N,704,85.2
1674904460.346046,N,704,85.2
1674904461.050046,N,712,84.3
1674904461.762046,N,720,83.3
1674904462.4820461,N,708,84.7
1674904463.190046,N,708,84.7
1674904463.898046,N,704,85.2
1674904464.602046,N,692,86.7
1674904465.294046,N,680,88.2
1674904465.974046,N,660,90.9
1674904466.634046,N,660,90.9
1674904467.294046,N,648,92.6
1674904467.942046,N,644,93.2
1674904468.586046,N,640,93.7
1674904469.226046,N,644,93.2
1674904469.8700461,N,652,92
1674904470.522046,N,660,90.9
1674904471.182046,N,688,87.2
1674904471.8700461,N,700,85.7
1674904472.570046,N,712,84.3
1674904473.282046,N,708,84.7
1674904473.990046,N,712,84.3
1674904474.702046,N,712,84.3
1674904475.414046,N,716,83.8
1674904476.1300461,N,688,87.2
1674904476.818046,N,688,87.2
1674904477.506046,N,676,88.8
1674904478.182046,N,676,88.8
1674904478.858046,N,668,89.8
1674904479.526046,N,664,90.4
1674904480.190046,N,652,92
1674904480.842046,N,660,90.9
1674904481.502046,N,648,92.6
1674904482.150046,N,644,93.2
1674904482.794046,N,644,93.2
1674904483.438046,N,640,93.7
1674904484.078046,N,640,93.8
1674904484.718046,N,636,94.3
1674904485.354046,N,628,95.5
1674904485.9820461,N,636,94.3
1674904486.618046,N,628,95.5
1674904487.246046,N,636,94.3
1674904487.882046,N,640,93.7
1674904488.522046,N,644,93.2
1674904489.1660461,N,648,92.6
1674904489.8140461,N,656,91.5
1674904490.470046,N,656,91.5
1674904491.126046,N,660,90.9
1674904491.786046,N,664,90.4
1674904492.450046,N,660,90.9
1674904493.110046,N,664,90.4
1674904493.774046,N,664,90.4
1674904494.438046,N,660,90.9
1674904495.098046,N,664,90.4
1674904495.762046,N,656,91.5
1674904496.418046,N,656,91.5
1674904497.0740461,N,652,92
1674904497.726046,N,648,92.6
1674904498.374046,N,660,90.9
1674904499.034046,N,648,92.6
1674904499.682046,N,652,92
1674904500.3340461,N,656,91.5
1674904500.990046,N,648,92.6
1674904501.638046,N,648,92.6
1674904502.286046,N,644,93.2
1674904502.930046,N,648,92.6
1674904503.578046,N,640,93.8
1674904504.218046,N,640,93.7
1674904504.858046,N,640,93.8
1674904505.498046,N,632,94.9
1674904506.1300461,N,636,94.3
1674904506.766046,N,628,95.5
1674904507.394046,N,632,94.9
1674904508.026046,N,620,96.8
1674904508.646046,N,628,95.5
1674904509.274046,N,624,96.2
1674904509.898046,N,624,96.2
1674904510.522046,N,624,96.2
1674904511.146046,N,628,95.5
1674904511.774046,N,632,94.9
1674904512.406046,N,632,94.9
1674904513.0380461,N,636,94.3
1674904513.674046,N,636,94.3
1674904514.310046,N,636,94.3
1674904514.946046,N,640,93.8
1674904515.586046,N,640,93.7
1674904516.226046,N,636,94.3
1674904516.862046,N,636,94.3
1674904517.498046,N,632,94.9
1674904518.1300461,N,624,96.2
1674904518.754046,N,624,96.2
1674904519.378046,N,624,96.2
1674904520.002046,N,620,96.8
1674904520.622046,N,624,96.2
1674904521.246046,N,612,98
1674904521.858046,N,608,98.7
1674904522.466046,N,608,98.7
1674904523.0740461,N,612,98
1674904523.6860461,N,612,98
1674904524.298046,N,608,98.7
1674904524.906046,N,608,98.7
1674904525.514046,N,616,97.4
1674904526.1300461,N,612,98
1674904526.742046,N,608,98.7
1674904527.350046,N,612,98
1674904527.9620461,N,616,97.4
1674904528.578046,N,608,98.7
1674904529.1860461,N,612,98
1674904529.798046,N,608,98.7
1674904530.406046,N,608,98.7
1674904531.014046,N,608,98.7
1674904531.622046,N,604,99.3
1674904532.226046,N,604,99.3
1674904532.830046,N,604,99.3
1674904533.434046,N,608,98.7
1674904534.042046,N,604,99.3
1674904534.646046,N,608,98.7
1674904535.254046,N,608,98.7
1674904535.862046,N,604,99.3
1674904536.466046,N,608,98.7
1674904537.0740461,N,612,98
1674904537.6860461,N,612,98
1674904538.298046,N,604,99.3
1674904538.902046,N,604,99.3
1674904539.506046,N,608,98.7
1674904540.114046,N,612,98
1674904540.726046,N,608,98.7
1674904541.3340461,N,608,98.7
1674904541.942046,N,604,99.3
1674904542.546046,N,608,98.7
1674904543.154046,N,600,100
1674904543.754046,N,604,99.3
1674904544.358046,N,604,99.3
1674904544.9620461,N,608,98.7
1674904545.570046,N,604,99.3
1674904546.174046,N,612,98
1674904546.786046,N,620,96.8
1674904547.406046,N,612,98
1674904548.0180461,N,620,96.8
1674904548.638046,N,624,96.2
1674904549.262046,N,624,96.2
1674904549.886046,N,628,95.5
1674904550.514046,N,624,96.2
1674904551.138046,N,620,96.8
1674904551.758046,N,624,96.2
1674904552.382046,N,628,95.5
1674904553.010046,N,632,94.9
1674904553.642046,N,636,94.3
1674904554.2780461,N,640,93.8
1674904554.918046,N,636,94.3
1674904555.554046,N,628,95.5
1674904556.182046,N,632,94.9
1674904556.8140461,N,628,95.5
1674904557.442046,N,620,96.8
1674904558.062046,N,620,96.8
1674904558.682046,N,616,97.4
1674904559.298046,N,608,98.7
1674904559.906046,N,600,100
1674904560.506046,N,604,99.3
1674904561.110046,N,600,100
1674904561.710046,N,596,100.7
1674904562.306046,N,592,101.4
1674904562.898046,N,600,100
1674904563.498046,N,592,101.4
1674904564.090046,N,588,102
1674904564.678046,N,592,101.4
1674904565.270046,N,592,101.4
1674904565.862046,N,596,100.7
1674904566.458046,N,600,100
1674904567.058046,N,600,100
1674904567.658046,N,604,99.3
1674904568.262046,N,604,99.3
1674904568.866046,N,604,99.3
1674904569.470046,N,604,99.3
1674904570.0740461,N,608,98.7
1674904570.682046,N,608,98.7
1674904571.290046,N,608,98.7
1674904571.898046,N,608,98.7
1674904572.506046,N,604,99.3
1674904573.110046,N,604,99.3
1674904573.714046,N,604,99.3
1674904574.318046,N,604,99.3
1674904574.922046,N,604,99.3
1674904575.526046,N,600,100
1674904576.126046,N,596,100.7
1674904576.7220461,N,596,100.7
1674904577.318046,N,592,101.4
1674904577.910046,N,596,100.7
1674904578.506046,N,592,101.4
1674904579.098046,N,592,101.4
1674904579.690046,N,596,100.7
1674904580.286046,N,604,99.3
1674904580.8900461,N,596,100.7
1674904581.486046,N,604,99.3
1674904582.090046,N,604,99.3
1674904582.694046,N,612,98
1674904583.306046,N,620,96.8
1674904583.9260461,N,624,96.2
1674904584.550046,N,628,95.5
1674904585.178046,N,624,96.2
1674904585.802046,N,624,96.2
1674904586.4260461,N,628,95.5
1674904587.054046,N,624,96.2
1674904587.678046,N,620,96.8
1674904588.298046,N,616,97.4
1674904588.914046,N,612,98
1674904589.526046,N,612,98
1674904590.138046,N,616,97.4
1674904590.754046,N,612,98
1674904591.366046,N,616,97.4
1674904591.9820461,N,620,96.8
1674904592.602046,N,628,95.5
1674904593.230046,N,640,93.7
1674904593.8700461,N,636,94.3
1674904594.506046,N,640,93.8
1674904595.146046,N,640,93.7
1674904595.786046,N,652,92
1674904596.438046,N,652,92
1674904597.090046,N,648,92.6
1674904597.738046,N,648,92.6
1674904598.386046,N,648,92.6
1674904599.034046,N,640,93.7
1674904599.674046,N,640,93.7
1674904600.3140461,N,632,94.9
1674904600.946046,N,632,94.9
1674904601.578046,N,620,96.8
1674904602.198046,N,620,96.8
1674904602.818046,N,612,98
1674904603.430046,N,620,96.8
1674904604.050046,N,616,97.4
1674904604.6660461,N,624,96.2
1674904605.290046,N,616,97.4
1674904605.906046,N,608,98.7
1674904606.514046,N,612,98
1674904607.126046,N,608,98.7
1674904607.734046,N,600,100
1674904608.3340461,N,608,98.7
1674904608.942046,N,604,99.3
1674904609.546046,N,600,100
1674904610.146046,N,600,100
1674904610.746046,N,596,100.7
1674904611.342046,N,600,100
1674904611.942046,N,596,100.7
1674904612.5380461,N,600,100
1674904613.138046,N,604,99.3
1674904613.742046,N,604,99.3
1674904614.346046,N,604,99.3
1674904614.950046,N,608,98.7
1674904615.558046,N,604,99.3
1674904616.162046,N,604,99.3
1674904616.766046,N,612,98
1674904617.378046,N,604,99.3
1674904617.9820461,N,608,98.7
1674904618.590046,N,612,98
1674904619.202046,N,616,97.4
1674904619.818046,N,608,98.7
1674904620.4260461,N,612,98
1674904621.0380461,N,616,97.4
1674904621.654046,N,620,96.8
1674904622.274046,N,624,96.2
1674904622.898046,N,624,96.2
1674904623.522046,N,616,97.4
1674904624.138046,N,620,96.8
1674904624.758046,N,620,96.8
1674904625.378046,N,620,96.8
1674904625.998046,N,612,98
1674904626.610046,N,620,96.8
1674904627.230046,N,612,98
1674904627.842046,N,608,98.7
1674904628.450046,N,604,99.3
1674904629.054046,N,608,98.7
1674904629.662046,N,612,98
1674904630.274046,N,616,97.4
1674904630.8900461,N,620,96.8
1674904631.510046,N,624,96.2
1674904632.134046,N,628,95.5
1674904632.762046,N,628,95.5
1674904633.3900461,N,628,95.5
1674904634.0180461,N,628,95.5
1674904634.646046,N,628,95.5
1674904635.274046,N,624,96.2
1674904635.898046,N,616,97.4
1674904636.514046,N,616,97.4
1674904637.1300461,N,608,98.7
1674904637.738046,N,616,97.4
1674904638.354046,N,612,98
1674904638.966046,N,612,98
1674904639.578046,N,616,97.4
1674904640.194046,N,612,98
1674904640.806046,N,612,98
1674904641.418046,N,616,97.4
1674904642.034046,N,632,94.9
1674904642.6660461,N,652,92
1674904643.318046,N,680,88.2
1674904643.998046,N,692,86.7
1674904644.690046,N,684,87.7
1674904645.374046,N,668,89.8
1674904646.042046,N,660,90.9
1674904646.702046,N,652,92
1674904647.354046,N,640,93.8
1674904647.994046,N,640,93.7
1674904648.634046,N,620,96.8
1674904649.254046,N,612,98
1674904649.866046,N,604,99.3
1674904650.470046,N,600,100
1674904651.070046,N,600,100
1674904651.670046,N,592,101.4
1674904652.262046,N,588,102
1674904652.850046,N,588,102
1674904653.438046,N,588,102
1674904654.026046,N,596,100.7
1674904654.622046,N,596,100.7
1674904655.218046,N,600,100
1674904655.818046,N,612,98
1674904656.430046,N,616,97.4
1674904657.046046,N,612,98
1674904657.658046,N,616,97.4
1674904658.274046,N,616,97.4
1674904658.8900461,N,620,96.8
1674904659.510046,N,620,96.8
1674904660.1300461,N,612,98
1674904660.742046,N,616,97.4
1674904661.358046,N,616,97.4
1674904661.974046,N,620,96.8
1674904662.594046,N,616,97.4
1674904663.210046,N,612,98
1674904663.822046,N,612,98
1674904664.434046,N,620,96.8
1674904665.054046,N,620,96.8
1674904665.674046,N,624,96.2
1674904666.298046,N,620,96.8
1674904666.918046,N,616,97.4
1674904667.534046,N,612,98
1674904668.146046,N,612,98
1674904668.758046,N,620,96.8
1674904669.378046,N,624,96.2
1674904670.002046,N,612,98
1674904670.614046,N,612,98
1674904671.226046,N,604,99.3
1674904671.830046,N,616,97.4
1674904672.446046,N,608,98.7
1674904673.054046,N,612,98
1674904673.6660461,N,612,98
1674904674.2780461,N,612,98
1674904674.8900461,N,616,97.4
1674904675.506046,N,620,96.8
1674904676.126046,N,624,96.2
1674904676.750046,N,624,96.2
1674904677.374046,N,616,97.4
1674904677.990046,N,620,96.8
1674904678.610046,N,620,96.8
1674904679.230046,N,616,97.4
1674904679.846046,N,608,98.7
1674904680.454046,N,620,96.8
1674904681.0740461,N,612,98
1674904681.6860461,N,608,98.7
1674904682.294046,N,608,98.7
1674904682.902046,N,604,99.3
1674904683.506046,N,608,98.7
1674904684.114046,N,608,98.7
1674904684.7220461,N,600,100
1674904685.322046,N,596,100.7
1674904685.918046,N,596,100.7
1674904686.514046,N,600,100
1674904687.114046,N,596,100.7
1674904687.710046,N,596,100.7
1674904688.306046,N,596,100.7
1674904688.902046,N,596,100.7
1674904689.498046,N,592,101.4
1674904690.090046,N,592,101.4
1674904690.682046,N,596,100.7
1674904691.2780461,N,592,101.4
1674904691.8700461,N,596,100.7
1674904692.466046,N,596,100.7
1674904693.062046,N,600,100
1674904693.662046,N,600,100
1674904694.262046,N,604,99.3
1674904694.866046,N,608,98.7
1674904695.474046,N,604,99.3
1674904696.078046,N,612,98
1674904696.690046,N,612,98
1674904697.302046,N,612,98
1674904697.914046,N,620,96.8
1674904698.534046,N,620,96.8
1674904699.154046,N,624,96.2
1674904699.7780461,N,628,95.5
1674904700.406046,N,632,94.9
1674904701.0380461,N,628,95.5
1674904701.6660461,N,628,95.5
1674904702.294046,N,624,96.2
1674904702.918046,N,624,96.2
1674904703.542046,N,628,95.5
1674904704.170046,N,620,96.8
1674904704.790046,N,612,98
1674904705.402046,N,620,96.8
1674904706.022046,N,616,97.4
1674904706.638046,N,620,96.8
1674904707.258046,N,624,96.2
1674904707.882046,N,628,95.5
1674904708.510046,N,636,94.3
1674904709.146046,N,632,94.9
1674904709.7780461,N,636,94.3
1674904710.414046,N,644,93.2
1674904711.058046,N,644,93.2
1674904711.702046,N,648,92.6
1674904712.350046,N,656,91.5
1674904713.006046,N,660,90.9
1674904713.6660461,N,664,90.4
1674904714.330046,N,656,91.5
1674904714.986046,N,664,90.4
1674904715.650046,N,652,92
1674904716.302046,N,648,92.6
1674904716.950046,N,652,92
1674904717.602046,N,660,90.9
1674904718.262046,N,660,90.9
1674904718.922046,N,668,89.8
1674904719.590046,N,652,92
1674904720.242046,N,652,92
1674904720.894046,N,648,92.6
1674904721.542046,N,640,93.8
1674904722.182046,N,632,94.9
1674904722.8140461,N,632,94.9
1674904723.446046,N,640,93.8
1674904724.086046,N,648,92.6
1674904724.734046,N,648,92.6
1674904725.382046,N,652,92
1674904726.034046,N,648,92.6
1674904726.682046,N,640,93.7
1674904727.322046,N,644,93.2
1674904727.966046,N,652,92
1674904728.618046,N,648,92.6
1674904729.266046,N,652,92
1674904729.918046,N,644,93.2
1674904730.562046,N,644,93.2
1674904731.206046,N,648,92.6
1674904731.854046,N,660,90.9
1674904732.514046,N,660,90.9
1674904733.174046,N,664,90.4
1674904733.838046,N,680,88.2
